"ssp_id","line_item_id","code_type","line_code","package_base_code_boolean","fee_type","sub_package_ids","line_item_association_rate","description","ssp_version"
RA000,103972,DIAG,J35,0,Diagnosis Codes,"150RA",0.0007,Chronic diseases of tonsils and adenoids,1.1
RA000,95524,DIAG,S99,0,Diagnosis Codes,"233RA",0.0007,Other and unspecified injuries of ankle and foot,1.1
RA000,19348,DIAG,M21,0,Diagnosis Codes,"299RA",0.0006,Other acquired deformities of limbs,1.1
RA000,103492,DIAG,M51,0,Diagnosis Codes,"175RA, 185RA",0.0006,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders",1.1
RA000,34468,DIAG,S32,0,Diagnosis Codes,"198RA",0.0005,Fracture of lumbar spine and pelvis,1.1
RA000,111892,DIAG,R06,0,Diagnosis Codes,"150RA",0.0005,Abnormalities of breathing,1.1
RA000,106516,DIAG,M48,0,Diagnosis Codes,"175RA",0.0004,Other spondylopathies,1.1
RA000,23524,DIAG,T18,0,Diagnosis Codes,"138RA",0.0002,Foreign body in alimentary tract,1.1
RA000,7443,DIAG,M77,0,Diagnosis Codes,"232RA",0.0001,Other enthesopathies,1.1
RA000,40708,DIAG,M43,0,Diagnosis Codes,"186RA",0.0001,Other deforming dorsopathies,1.1
RA000,20020,DIAG,S22,0,Diagnosis Codes,"119RA",0.0001,"Fracture of rib(s), sternum and thoracic spine",1.1
RA000,52996,DIAG,S49,0,Diagnosis Codes,"208RA",0.0000,Other and unspecified injuries of shoulder and upper arm,1.1
RA000,20548,DIAG,Z03,0,Diagnosis Codes,"138RA",0.0000,Encntr for medical obs for susp diseases and cond ruled out,1.1
RA000,33172,DIAG,R68,0,Diagnosis Codes,"148RA, 100RA",0.0000,Other general symptoms and signs,1.1
RA000,34708,DIAG,R26,0,Diagnosis Codes,"227RA",0.0000,Abnormalities of gait and mobility,1.1
RA000,106660,DIAG,S09,0,Diagnosis Codes,"146RA, 147RA",0.0000,Other and unspecified injuries of head,1.1
RA000,20884,DIAG,S05,0,Diagnosis Codes,"101RA",0.0000,Injury of eye and orbit,1.1
RA000,99796,DIAG,Z01,0,Diagnosis Codes,"113RA",0.0000,"Encntr for oth sp exam w/o complaint, suspected or reprtd dx",1.1
RA000,22612,DIAG,T74,0,Diagnosis Codes,"300RA",0.0000,"Adult and child abuse, neglect and oth maltreat, confirmed",1.1
RA000,100132,DIAG,S00,0,Diagnosis Codes,"146RA",0.0000,Superficial injury of head,1.1
RA000,63460,DIAG,T76,0,Diagnosis Codes,"300RA",0.0000,"Adult and child abuse, neglect and oth maltreat, suspected",1.1
RA000,101572,DIAG,M26,0,Diagnosis Codes,"148RA",0.0000,Dentofacial anomalies [including malocclusion],1.1
RA000,86452,RC,"0320",0,Facility Fee,"181RA, 180RA, 100RA, 175RA, 208RA, 178RA, 146RA, 198RA, 138RA, 170RA, 211RA, 204RA, 244RA, 300RA, 119RA, 128RA, 212RA, 220RA, 210RA, 223RA, 218RA, 205RA, 176RA, 221RA, 120RA, 243RA, 185RA, 182RA, 222RA, 231RA, 224RA, 213RA, 233RA, 177RA, 168RA, 219RA, 230RA, 183RA, 203RA, 126RA, 232RA, 217RA, 169RA, 184RA, 209RA, 228RA, 113RA, 227RA, 101RA, 442RA, 299RA, 229RA, 186RA, 245RA, 197RA, 207RA, 150RA, 147RA, 226RA, 206RA, 148RA, 179RA",0.5188,Radiology Diagnostic - General,1.1
RA000,111844,RC,"0324",0,Facility Fee,"165RA, 167RA, 166RA",0.2339,Radiology Diagnostic - Chest X-ray,1.1
RA000,43924,HCPCS,"85045",0,Facility Fee,"245RA, 165RA",0.1299,Automated Reticulocyte Cell Count of the Blood,1.1
RA000,6436,RC,"0450",0,Facility Fee,"165RA",0.0904,Emergency Room - General,1.1
RA000,96100,RC,"0301",0,Facility Fee,"245RA, 165RA",0.0897,Laboratory - Chemistry,1.1
RA000,85444,HCPCS,"84484",0,Facility Fee,"165RA",0.0836,"Quantitative Measurement of Cardiac Muscle Protein, Troponin",1.1
RA000,104356,RC,"0730",0,Facility Fee,"165RA",0.0792,EKG/ECG Electrocardiogram - General,1.1
RA000,93316,RC,"0305",0,Facility Fee,"165RA",0.0770,Laboratory - Hematology,1.1
RA000,1635,RC,"0300",0,Facility Fee,"165RA, 245RA",0.0728,Laboratory - General,1.1
RA000,52948,HCPCS,"76830",0,Facility Fee,"184RA",0.0189,Ultrasound Imaging of Pelvic Organs Using Transvaginal Approach,1.1
RA000,35812,HCPCS,"80050",0,Facility Fee,"197RA",0.0062,"Comprehensive Metabolic Panel, Cbc, Automated Differential Wbc Count, Tsh",1.1
RA000,12004,HCPCS,"85730",0,Facility Fee,"178RA",0.0032,Coagulation Measurement for Clotting Time in Blood Plasma or Whole Blood,1.1
RA000,23620,HCPCS,"90471",0,Facility Fee,"179RA",0.0026,"Injection of 1 Vaccine or Combination Subcutaneously, Intramuscularly, Intradermally, or Percutaneously",1.1
RA000,80788,HCPCS,"87631",0,Facility Fee,"150RA",0.0022,Multiplex Reverse Transcription and Amplified Probe Technique for Detecting 3-5 Targets of Respiratory Viruses,1.1
RA000,4755,HCPCS,"76705",0,Facility Fee,"175RA",0.0019,Real-time Abdominal Ultrasound with Limited Imaging Documentation,1.1
RA000,94900,RC,"0250",0,Facility Fee,"128RA, 175RA",0.0018,"Pharmacy (Also see 063X, an extension of 250X) - General",1.1
RA000,14115,RC,"0636",0,Facility Fee,"175RA, 128RA",0.0017,Pharmacy - Extension of 025X - Drugs requiring detailed coding,1.1
RA000,85492,RC,"0710",0,Facility Fee,"175RA, 128RA",0.0015,Recovery Room - General,1.1
RA000,4660,RC,"0370",0,Facility Fee,"175RA, 128RA",0.0014,Anesthesia - General,1.1
RA000,6291,RC,"0360",0,Facility Fee,"175RA, 128RA",0.0013,Operating Room Services - General,1.1
RA000,25204,HCPCS,J2704,0,Facility Fee,"175RA, 128RA",0.0012,Intramuscular Injection of 10mg Propofol,1.1
RA000,29716,RC,"0278",0,Facility Fee,"128RA",0.0005,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - Other implants",1.1
RA000,39652,HCPCS,"77065",0,Facility Fee,"300RA",0.0000,"Diagnostic Mammography with Cad, Unilateral Workup",1.1
RA000,11092,HCPCS,"72158",0,Facility Fee,"146RA",0.0000,"MRI (proton) Spine with and without Contrast, Lumbar",1.1
RA000,3123,HCPCS,"80047",0,Facility Fee,"100RA",0.0000,"Lab Test for Electrolyte, Metabolic, and Glucose Levels (, , , , , , , )",1.1
RA000,42004,HCPCS,"82533",0,Facility Fee,"170RA",0.0000,Chemically Reacted Serum Cortisol Quantitation,1.1
RA000,69364,RC,"0250",0,Optional Fee,"165RA",0.0630,"Pharmacy (Also see 063X, an extension of 250X) - General",1.1
RA000,24771,HCPCS,"87015",0,Optional Fee,"165RA",0.0606,Quantitative Detection of Infectious Agents by Concentration Method,1.1
RA000,68116,HCPCS,"77080",0,Optional Fee,"176RA",0.0069,"Dxa Scan of Axial Skeleton (hips, Pelvis, Spine) for Bone Density",1.1
RA000,39892,HCPCS,"76700",0,Optional Fee,"120RA",0.0068,Real-time Imaging of Abdomen with Image Documentation,1.1
RA000,28468,HCPCS,"72148",0,Optional Fee,"177RA",0.0045,Proton MRI of Lumbar Spine without Contrast Material,1.1
RA000,13923,HCPCS,"36415",0,Optional Fee,"245RA",0.0014,Collection of Blood From a Vein via Puncture,1.1
RA000,6340,HCPCS,"81015",0,Optional Fee,"245RA",0.0014,Examination of Urine Under Microscope for Abnormalities,1.1
RA000,71428,RC,"0305",0,Optional Fee,"245RA",0.0013,Laboratory - Hematology,1.1
RA000,43828,RC,"0450",0,Optional Fee,"138RA, 245RA",0.0013,Emergency Room - General,1.1
RA000,79924,HCPCS,J0690,0,Optional Fee,"175RA, 128RA",0.0012,Intramuscular Injection of 500mg Cefazolin Sodium,1.1
RA000,114532,RC,"0272",0,Optional Fee,"175RA, 128RA",0.0011,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - Sterile",1.1
RA000,11523,HCPCS,J2250,0,Optional Fee,"175RA, 128RA",0.0011,Intramuscular Injection of 1mg Midazolam Hydrochloride,1.1
RA000,19300,HCPCS,"50590",0,Optional Fee,"198RA",0.0005,High Intensity Acoustic Wave Fragments Stones Outside the Body,1.1
RA000,101812,HCPCS,C1776,0,Optional Fee,"128RA",0.0004,Implantable Joint Device for Motion Restoration,1.1
RA000,115012,HCPCS,C1713,0,Optional Fee,"128RA",0.0004,Implantable Anchor/Screw for Bone-to-bone/soft Tissue-to-bone Fixation,1.1
RA000,11284,HCPCS,J2405,0,Optional Fee,"128RA",0.0004,"Intramuscular Injection of Ondansetron Hydrochloride, 1mg",1.1
RA000,104740,HCPCS,J1100,0,Optional Fee,"128RA",0.0004,Intramuscular Injection of 1mg Dexamethasone Sodium Phosphate,1.1
RA000,88900,HCPCS,J3010,0,Optional Fee,"128RA",0.0004,Intramuscular Injection of Fentanyl Citrate 0.1mg,1.1
RA000,29956,HCPCS,"85049",0,Optional Fee,"128RA",0.0003,Automated Count of Blood Platelet Level,1.1
RA000,771,RC,"0300",0,Optional Fee,"128RA",0.0003,Laboratory - General,1.1
RA000,35524,HCPCS,"99285",0,Optional Fee,"119RA",0.0003,Ed Visit for Complex Medical Decision-making Involving History/Exam/counseling,1.1
RA000,61636,HCPCS,"80307",0,Optional Fee,"169RA",0.0001,"Chemistry/chromatography/mass Spectrometry to Detect Any Number of Drugs Using Any Device/Procedure, Sample Validation if Performed",1.1
RA000,3652,HCPCS,"92507",0,Optional Fee,"147RA",0.0001,Comprehensive Individual Treatment of Communication Disorders,1.1
RA000,49540,HCPCS,"80074",0,Optional Fee,"101RA",0.0000,"Acute Hepatitis Panel: Haab, Hbcab, Hbsag, and Hcv Ab Testing",1.1
RA000,3795,RC,"0324",0,Optional Fee,"113RA",0.0000,Radiology Diagnostic - Chest X-ray,1.1
RE003,43780,HCPCS,"58563",1,Base Code,"125RE",0.7029,Surgical Hysteroscopy with Endometrial Ablation,1.1
RE003,36532,HCPCS,"58561",1,Base Code,"143RE",0.2965,Hysteroscopy with Endoscopic Resection of Uterine Leiomyomata,1.1
RE003,106804,HCPCS,"58565",1,Base Code,"126RE",0.0004,Hysteroscopy with Bilateral Tubal Occlusion by Permanent Implant Placement,1.1
RE003,53140,DIAG,N92,0,Diagnosis Codes,"126RE, 125RE",0.3439,"Excessive, frequent and irregular menstruation",1.1
RE003,77956,DIAG,D25,0,Diagnosis Codes,"143RE",0.2099,Leiomyoma of uterus,1.1
RE003,54916,DIAG,N93,0,Diagnosis Codes,"125RE, 126RE",0.1455,Other abnormal uterine and vaginal bleeding,1.1
RE003,63604,DIAG,N95,0,Diagnosis Codes,"126RE",0.0000,Menopausal and other perimenopausal disorders,1.1
RE003,95428,RC,"0710",0,Facility Fee,"126RE, 125RE, 143RE",0.9317,Recovery Room - General,1.1
RE003,4612,RC,"0370",0,Facility Fee,"143RE, 125RE, 126RE",0.8738,Anesthesia - General,1.1
RE003,71764,RC,"0250",0,Facility Fee,"125RE, 143RE, 126RE",0.8532,"Pharmacy (Also see 063X, an extension of 250X) - General",1.1
RE003,86596,HCPCS,J3010,0,Facility Fee,"143RE, 126RE, 125RE",0.8283,Intramuscular Injection of Fentanyl Citrate 0.1mg,1.1
RE003,17091,HCPCS,J2405,0,Facility Fee,"143RE, 126RE, 125RE",0.8164,"Intramuscular Injection of Ondansetron Hydrochloride, 1mg",1.1
RE003,2643,RC,"0360",0,Facility Fee,"143RE, 125RE, 126RE",0.8110,Operating Room Services - General,1.1
RE003,90916,HCPCS,J2704,0,Facility Fee,"143RE, 126RE, 125RE",0.7909,Intramuscular Injection of 10mg Propofol,1.1
RE003,18724,RC,"0636",0,Facility Fee,"126RE, 125RE, 143RE",0.7712,Pharmacy - Extension of 025X - Drugs requiring detailed coding,1.1
RE003,15940,RC,"0272",0,Facility Fee,"126RE, 143RE, 125RE",0.7355,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - Sterile",1.1
RE003,339,HCPCS,J2250,0,Facility Fee,"143RE, 126RE, 125RE",0.7311,Intramuscular Injection of 1mg Midazolam Hydrochloride,1.1
RE003,61300,HCPCS,J1100,0,Facility Fee,"143RE, 126RE, 125RE",0.7025,Intramuscular Injection of 1mg Dexamethasone Sodium Phosphate,1.1
RE003,28036,HCPCS,J1885,0,Facility Fee,"143RE, 126RE, 125RE",0.6287,Intramuscular Injection of 15mg Ketorolac Tromethamine,1.1
RE003,54100,HCPCS,"81000",0,Facility Fee,"125RE",0.5426,"Non-automated Urinalysis, Testing for 10 Chemical Constituents with Microscopy",1.1
RE003,89668,HCPCS,J7120,0,Facility Fee,"143RE, 125RE",0.4174,Intravenous Infusion of 1000 Cc of Ringer's Lactate Solution,1.1
RE003,9508,HCPCS,"88302",0,Facility Fee,"143RE, 126RE",0.2682,"Gross/microscopic Pathology Examination for Appendectomy, Traumatic Amputations, Hydrocelectomy, Nerve Incision, Plastic Skin Repair, Castration, and Vasectomy",1.1
RE003,34516,RC,"0310",0,Facility Fee,"126RE",0.0003,Laboratory Pathology - General,1.1
RE003,4900,RC,"0258",0,Facility Fee,"126RE",0.0003,"Pharmacy (Also see 063X, an extension of 250X) - IV solutions",1.1
RE003,4179,RC,"0300",0,Facility Fee,"126RE",0.0001,Laboratory - General,1.1
RE003,109204,RC,"0270",0,Optional Fee,"125RE, 143RE",0.3455,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - General",1.1
RE003,54580,RC,"0258",0,Optional Fee,"125RE",0.2108,"Pharmacy (Also see 063X, an extension of 250X) - IV solutions",1.1
RE003,106612,HCPCS,"81025",0,Optional Fee,"143RE",0.1168,Visual Comparison of Urine to Detect Pregnancy,1.1
RE003,103732,RC,"0312",0,Optional Fee,"143RE",0.1109,Laboratory Pathology - Histology,1.1
RE003,57748,RC,"0310",0,Optional Fee,"143RE",0.1002,Laboratory Pathology - General,1.1
RE003,46228,HCPCS,J0131,0,Optional Fee,"126RE",0.0001,Injection of Acetaminophen 10mg per Dose,1.1
RE003,88276,HCPCS,"00940",0,Professional Fee,"143RE, 125RE",0.4203,Anesthesia for Unspecified Vaginal Procedures,1.1
RE004,98020,HCPCS,"58661",1,Base Code,"128RE",0.6181,Minimally Invasive Removal of Ovarian and/or Fallopian Tube Structures,1.1
RE004,8644,HCPCS,"58662",1,Base Code,"118OB",0.2897,"Minimally Invasive Laparoscopic Surgery to Remove Tissue From Ovaries, Pelvic Organs or Abdominal Wall",1.1
RE004,67108,HCPCS,"58670",1,Base Code,"129RE",0.0670,"Laparoscopic Oviduct Fulguration, Possibly with Transection",1.1
RE004,17908,HCPCS,"58671",1,Base Code,"130RE",0.0250,Laparoscopic Occlusion of Oviducts with Device,1.1
RE004,3988,DIAG,Z30,0,Diagnosis Codes,"128RE, 129RE, 130RE",0.3739,Encounter for contraceptive management,1.1
RE004,63412,DIAG,N83,0,Diagnosis Codes,"128RE, 118OB",0.1496,"Noninflammatory disord of ovary, fallop and broad ligament",1.1
RE004,37588,DIAG,D27,0,Diagnosis Codes,"128RE, 118OB",0.1155,Benign neoplasm of ovary,1.1
RE004,108964,DIAG,N80,0,Diagnosis Codes,"118OB",0.1066,Endometriosis,1.1
RE004,114196,RC,"0710",0,Facility Fee,"118OB, 129RE, 128RE, 130RE",0.9496,Recovery Room - General,1.1
RE004,107476,RC,"0250",0,Facility Fee,"130RE, 128RE, 129RE, 118OB",0.9131,"Pharmacy (Also see 063X, an extension of 250X) - General",1.1
RE004,6724,RC,"0370",0,Facility Fee,"130RE, 129RE, 128RE, 118OB",0.8821,Anesthesia - General,1.1
RE004,1731,HCPCS,J2405,0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.8785,"Intramuscular Injection of Ondansetron Hydrochloride, 1mg",1.1
RE004,11619,HCPCS,J3010,0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.8616,Intramuscular Injection of Fentanyl Citrate 0.1mg,1.1
RE004,34132,HCPCS,J1100,0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.8244,Intramuscular Injection of 1mg Dexamethasone Sodium Phosphate,1.1
RE004,51,RC,"0360",0,Facility Fee,"130RE, 128RE, 129RE, 118OB",0.8230,Operating Room Services - General,1.1
RE004,46132,HCPCS,J2704,0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.8120,Intramuscular Injection of 10mg Propofol,1.1
RE004,72820,RC,"0636",0,Facility Fee,"128RE, 129RE, 118OB, 130RE",0.7904,Pharmacy - Extension of 025X - Drugs requiring detailed coding,1.1
RE004,35956,RC,"0272",0,Facility Fee,"129RE, 118OB, 128RE, 130RE",0.7573,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - Sterile",1.1
RE004,6003,HCPCS,J2250,0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.7546,Intramuscular Injection of 1mg Midazolam Hydrochloride,1.1
RE004,15556,HCPCS,J1885,0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.6319,Intramuscular Injection of 15mg Ketorolac Tromethamine,1.1
RE004,14548,HCPCS,"88309",0,Facility Fee,"128RE",0.6181,"Surgical Pathology, Gross/Microscopic Examination; Resection Tumor/Neoplasm; Dissection/Disarticulation",1.1
RE004,62884,HCPCS,"81025",0,Facility Fee,"130RE, 118OB, 129RE, 128RE",0.4563,Visual Comparison of Urine to Detect Pregnancy,1.1
RE004,42244,HCPCS,"88332",0,Facility Fee,"118OB",0.2897,Pathology Consultation for Added Frozen Sections of Additional Tissue Blocks,1.1
RE004,4995,HCPCS,J1170,0,Facility Fee,"118OB",0.1396,"Injection of Hydromorphone, Up to 4 MG",1.1
RE004,109588,RC,"0278",0,Facility Fee,"130RE",0.0111,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - Other implants",1.1
RE004,61444,RC,"0270",0,Optional Fee,"130RE, 118OB, 129RE, 128RE",0.3602,"Medical/Surgical Supplies and Devices (Also see 062X, an extension of 027X) - General",1.1
RE004,16899,RC,"0300",0,Optional Fee,"118OB, 129RE, 128RE",0.3335,Laboratory - General,1.1
RE004,52852,RC,"0310",0,Optional Fee,"118OB, 128RE",0.3189,Laboratory Pathology - General,1.1
RE004,51172,HCPCS,J3490,0,Optional Fee,"118OB, 128RE",0.3179,Pharmaceuticals without Categories,1.1
RE004,98740,RC,"0312",0,Optional Fee,"128RE, 118OB",0.3140,Laboratory Pathology - Histology,1.1
RE004,48580,HCPCS,J0690,0,Optional Fee,"118OB",0.0967,Intramuscular Injection of 500mg Cefazolin Sodium,1.1
RE004,108388,HCPCS,"85007",0,Optional Fee,"118OB",0.0941,Laboratory Blood Smearing and Differential Wbc Count,1.1
RE004,67204,RC,"0258",0,Optional Fee,"130RE, 129RE",0.0321,"Pharmacy (Also see 063X, an extension of 250X) - IV solutions",1.1
RE004,52228,HCPCS,"88108",0,Optional Fee,"129RE",0.0205,Concentration Technique Cytology Smear Interpretation (saccomanno),1.1
RE004,48964,HCPCS,J7120,0,Optional Fee,"130RE",0.0095,Intravenous Infusion of 1000 Cc of Ringer's Lactate Solution,1.1
RE004,26836,RC,"0307",0,Optional Fee,"130RE",0.0082,Laboratory - Urology,1.1
RE004,103444,HCPCS,"00860",0,Professional Fee,"118OB, 129RE, 128RE",0.4359,"Anesthesia for Extraperitoneal Lower Abdominal Procedures, Nos",1.1
